text,labels
Do you want to go rafting school on Wednesday?,"[1, 1, 1, 1, 0]"
Do you want to grab coffee a coffee shop on Saturday?,"[1, 1, 1, 1, 0]"
Let's grab coffee a coffee shop on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to hang out a bar?,"[1, 1, 0, 1, 0]"
Would you want to go rafting my place on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to go surfing train station today?,"[1, 1, 1, 1, 0]"
Let's go ice skating Daan Park today?,"[1, 1, 1, 1, 0]"
Would you want to go swimming Daan Park on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to hang out a club on Sunday?,"[1, 1, 1, 1, 0]"
Let's go ice skating the zoo?,"[1, 1, 0, 1, 0]"
Let's watch a movie the train station?,"[1, 1, 0, 1, 0]"
Do you want to see a play the train station on Thursday?,"[1, 1, 1, 1, 0]"
Let's watch a movie a bar on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to go swimming a club on Saturday?,"[1, 1, 1, 1, 0]"
Do you want to catch up train station on Friday?,"[1, 1, 1, 1, 0]"
Do you want to go to a party the train station tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to grab lunch a coffee shop on Friday?,"[1, 1, 1, 1, 0]"
Let's watch a movie a coffee shop?,"[1, 1, 0, 1, 0]"
Let's see a concert school?,"[1, 1, 0, 1, 0]"
Let's go surfing a bar on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to bake a coffee shop on Friday?,"[1, 1, 1, 1, 0]"
Would you want to do something the Italian restaurant?,"[1, 1, 0, 1, 0]"
Do you want to go bowling the Italian restaurant on Thursday?,"[1, 1, 1, 1, 0]"
Let's go surfing my place?,"[1, 1, 0, 1, 0]"
Do you want to grab lunch Xinyi today?,"[1, 1, 1, 1, 0]"
Let's go surfing a coffee shop tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to catch up the mall on Saturday?,"[1, 1, 1, 1, 0]"
Do you want to see a play the mall tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to see a game the mall on Wednesday?,"[1, 1, 1, 1, 0]"
Sorry. 'm busy... do something,"[0, 1, 0, 0, 1]"
Do you want to bake the train station on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to go rafting school on Wednesday?,"[1, 1, 1, 1, 0]"
Do you want to catch up your place on Saturday?,"[1, 1, 1, 1, 0]"
Do you want to watch a movie the theme park on Saturday?,"[1, 1, 1, 1, 0]"
Let's go to a party a coffee shop today?,"[1, 1, 1, 1, 0]"
Do you want to see a movie the Japanese place on Wednesday?,"[1, 1, 1, 1, 0]"
Do you want to watch a movie the zoo on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to see a movie my place on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to go rafting train station tomorrow?,"[1, 1, 1, 1, 0]"
Let's go bowling your place today?,"[1, 1, 1, 1, 0]"
Do you want to see a concert a club on Saturday?,"[1, 1, 1, 1, 0]"
Do you want to go rafting your place tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to hang out Daan Park?,"[1, 1, 0, 1, 0]"
Do you want to grab lunch the train station on Tuesday?,"[1, 1, 1, 1, 0]"
Let's see a movie a bar on Monday?,"[1, 1, 1, 1, 0]"
Would you want to grab lunch a coffee shop on Friday?,"[1, 1, 1, 1, 0]"
Do you want to hang out the Italian restaurant on Saturday?,"[1, 1, 1, 1, 0]"
Do you want to grab coffee school on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to grab coffee the mall on Monday?,"[1, 1, 1, 1, 0]"
Do you want to see a concert a bar tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to grab lunch the zoo tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to hang out the Italian restaurant on Wednesday?,"[1, 1, 1, 1, 0]"
Let's go surfing the train station on Monday?,"[1, 1, 1, 1, 0]"
Would you want to go somewhere the theme park today?,"[1, 1, 1, 1, 0]"
Let's watch a movie the mall today?,"[1, 1, 1, 1, 0]"
Do you want to do something on Monday?,"[1, 1, 1, 0, 0]"
Would you want to hang out your place on Monday?,"[1, 1, 1, 1, 0]"
Let's go to a party a bar on Friday?,"[1, 1, 1, 1, 0]"
Would you want to go to a party your place on Friday?,"[1, 1, 1, 1, 0]"
Would you want to see a game the Japanese place on Thursday?,"[1, 1, 1, 1, 0]"
Let's grab coffee Daan Park on Saturday?,"[1, 1, 1, 1, 0]"
Let's go somewhere my place?,"[1, 1, 0, 1, 0]"
Do you want to see a concert Xinyi on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to go somewhere my place on Monday?,"[1, 1, 1, 1, 0]"
Would you want to watch a movie my place on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to watch a movie a club on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to see a movie the Italian restaurant on Tuesday?,"[1, 1, 1, 1, 0]"
Let's grab coffee the zoo on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to see a concert a bar on Monday?,"[1, 1, 1, 1, 0]"
Let's catch up a coffee shop on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to go bowling Daan Park on Friday?,"[1, 1, 1, 1, 0]"
Would you want to catch up train station on Monday?,"[1, 1, 1, 1, 0]"
Let's see a movie school on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to go ice skating a club on Tuesday?,"[1, 1, 1, 1, 0]"
Let's see a game Xinyi on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to watch a movie a coffee shop today?,"[1, 1, 1, 1, 0]"
Would you want to go bowling a coffee shop on Saturday?,"[1, 1, 1, 1, 0]"
Let's go ice skating my place on Friday?,"[1, 1, 1, 1, 0]"
Would you want to see a game a bar on Sunday?,"[1, 1, 1, 1, 0]"
Let's watch a movie a bar today?,"[1, 1, 1, 1, 0]"
Let's grab coffee the train station tomorrow?,"[1, 1, 1, 1, 0]"
Let's go to a party your place tomorrow?,"[1, 1, 1, 1, 0]"
Let's go to a party the mall on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to watch a movie the Italian restaurant on Thursday?,"[1, 1, 1, 1, 0]"
Let's do something my place?,"[1, 1, 0, 1, 0]"
Do you want to grab coffee the theme park on Thursday?,"[1, 1, 1, 1, 0]"
Let's grab lunch the mall tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to grab lunch the mall on Wednesday?,"[1, 1, 1, 1, 0]"
Let's catch up my place?,"[1, 1, 0, 1, 0]"
Let's grab lunch a coffee shop on Wednesday?,"[1, 1, 1, 1, 0]"
Let's see a movie a club tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to go bowling the zoo on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to grab coffee the Japanese place on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to go bowling the mall on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to grab coffee train station on Friday?,"[1, 1, 1, 1, 0]"
Let's go swimming a club tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to do something school on Sunday?,"[1, 1, 1, 1, 0]"
Let's do something Xinyi on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to go rafting your place on Saturday?,"[1, 1, 1, 1, 0]"
Let's see a game Xinyi today?,"[1, 1, 1, 1, 0]"
Do you want to go somewhere the zoo on Tuesday?,"[1, 1, 1, 1, 0]"
Let's go ice skating your place on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to catch up a coffee shop tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to catch up the theme park today?,"[1, 1, 1, 1, 0]"
Would you want to watch a movie a bar on Thursday?,"[1, 1, 1, 1, 0]"
Would you want to catch up the mall on Monday?,"[1, 1, 1, 1, 0]"
Do you want to see a concert the zoo today?,"[1, 1, 1, 1, 0]"
Let's catch up the Japanese place on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to see a game school on Friday?,"[1, 1, 1, 1, 0]"
Let's watch a movie the theme park on Friday?,"[1, 1, 1, 1, 0]"
Let's see a game the train station?,"[1, 1, 0, 1, 0]"
Let's see a play my place?,"[1, 1, 0, 1, 0]"
Would you want to go rafting Daan Park tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to see a movie Xinyi tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to hang out the Italian restaurant on Saturday?,"[1, 1, 1, 1, 0]"
Do you want to go surfing your place on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to see a concert the Italian restaurant on Tuesday?,"[1, 1, 1, 1, 0]"
Let's see a concert a club on Thursday?,"[1, 1, 1, 1, 0]"
Let's grab lunch a bar on Friday?,"[1, 1, 1, 1, 0]"
Let's go rafting Daan Park on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to go swimming the Italian restaurant on Wednesday?,"[1, 1, 1, 1, 0]"
Let's see a game Daan Park on Tuesday?,"[1, 1, 1, 1, 0]"
Let's go rafting the Italian restaurant today?,"[1, 1, 1, 1, 0]"
Would you want to see a concert the mall on Friday?,"[1, 1, 1, 1, 0]"
Would you want to go swimming my place?,"[1, 1, 0, 1, 0]"
Would you want to go to a party the mall on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to bake Daan Park today?,"[1, 1, 1, 1, 0]"
Would you want to go ice skating the Italian restaurant on Saturday?,"[1, 1, 1, 1, 0]"
Let's go rafting a coffee shop tomorrow?,"[1, 1, 1, 1, 0]"
Let's go somewhere your place on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to see a movie the theme park tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to grab lunch train station on Sunday?,"[1, 1, 1, 1, 0]"
Let's go swimming the Italian restaurant on Friday?,"[1, 1, 1, 1, 0]"
Do you want to grab lunch a bar on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to go bowling your place tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to see a movie the zoo on Friday?,"[1, 1, 1, 1, 0]"
Let's grab coffee a bar today?,"[1, 1, 1, 1, 0]"
Let's watch a movie the Italian restaurant on Thursday?,"[1, 1, 1, 1, 0]"
Let's see a play a bar on Friday?,"[1, 1, 1, 1, 0]"
Would you want to catch up the zoo?,"[1, 1, 0, 1, 0]"
Would you want to go surfing your place on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to do something Xinyi on Monday?,"[1, 1, 1, 1, 0]"
Would you want to watch a movie a bar on Wednesday?,"[1, 1, 1, 1, 0]"
Let's go surfing a club on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to hang out the train station?,"[1, 1, 0, 1, 0]"
Would you want to see a concert the zoo on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to go somewhere school on Friday?,"[1, 1, 1, 1, 0]"
Would you want to grab coffee school on Thursday?,"[1, 1, 1, 1, 0]"
Nah  have plans already. go ice skating,"[0, 1, 0, 0, 1]"
Do you want to see a game the theme park on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to see a game your place on Friday?,"[1, 1, 1, 1, 0]"
Do you want to bake a coffee shop on Saturday?,"[1, 1, 1, 1, 0]"
Let's watch a movie a bar on Monday?,"[1, 1, 1, 1, 0]"
Would you want to go to a party the theme park on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to see a game the Italian restaurant on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to hang out school on Wednesday?,"[1, 1, 1, 1, 0]"
Let's go to a party a coffee shop on Monday?,"[1, 1, 1, 1, 0]"
Do you want to go somewhere a club on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to go swimming the Italian restaurant on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to go to a party the Italian restaurant tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to see a movie the train station on Saturday?,"[1, 1, 1, 1, 0]"
Let's see a game Xinyi on Monday?,"[1, 1, 1, 1, 0]"
Would you want to grab lunch the theme park on Sunday?,"[1, 1, 1, 1, 0]"
Let's go surfing my place tomorrow?,"[1, 1, 1, 1, 0]"
Let's catch up school on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to go rafting a coffee shop?,"[1, 1, 0, 1, 0]"
Would you want to go bowling Daan Park tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to go somewhere the mall today?,"[1, 1, 1, 1, 0]"
Would you want to go bowling your place on Wednesday?,"[1, 1, 1, 1, 0]"
Let's go to a party Daan Park today?,"[1, 1, 1, 1, 0]"
Do you want to see a game a coffee shop on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to see a movie Xinyi on Thursday?,"[1, 1, 1, 1, 0]"
Would you want to do something my place?,"[1, 1, 0, 1, 0]"
Do you want to see a movie a coffee shop today?,"[1, 1, 1, 1, 0]"
Let's go to a party the theme park on Monday?,"[1, 1, 1, 1, 0]"
Do you want to go bowling a coffee shop on Friday?,"[1, 1, 1, 1, 0]"
Let's do something the Italian restaurant on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to see a movie the zoo on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to grab lunch the train station tomorrow?,"[1, 1, 1, 1, 0]"
Let's go to a party the zoo on Friday?,"[1, 1, 1, 1, 0]"
Would you want to go somewhere Xinyi on Friday?,"[1, 1, 1, 1, 0]"
Would you want to go swimming train station tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to catch up your place on Wednesday?,"[1, 1, 1, 1, 0]"
Do you want to go to a party the Italian restaurant on Saturday?,"[1, 1, 1, 1, 0]"
Let's bake a coffee shop on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to do something the Japanese place on Monday?,"[1, 1, 1, 1, 0]"
Would you want to grab lunch the mall tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to grab lunch Daan Park on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to go ice skating Daan Park tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to grab lunch Xinyi on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to hang out school on Friday?,"[1, 1, 1, 1, 0]"
Do you want to go to a party my place on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to go somewhere my place on Friday?,"[1, 1, 1, 1, 0]"
Would you want to grab coffee Daan Park on Wednesday?,"[1, 1, 1, 1, 0]"
"No..., I'll be out of town. go rafting","[0, 1, 0, 0, 1]"
Do you want to go somewhere a club on Monday?,"[1, 1, 1, 1, 0]"
Would you want to see a concert a club on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to grab lunch my place on Friday?,"[1, 1, 1, 1, 0]"
Let's catch up a club on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to see a play a club on Tuesday?,"[1, 1, 1, 1, 0]"
Let's go surfing the Japanese place on Sunday?,"[1, 1, 1, 1, 0]"
Let's do something Daan Park tomorrow?,"[1, 1, 1, 1, 0]"
Let's see a play the train station today?,"[1, 1, 1, 1, 0]"
Would you want to go ice skating a club on Thursday?,"[1, 1, 1, 1, 0]"
Would you want to do something the mall on Saturday?,"[1, 1, 1, 1, 0]"
Do you want to see a concert school on Tuesday?,"[1, 1, 1, 1, 0]"
Let's watch a movie the Italian restaurant on Friday?,"[1, 1, 1, 1, 0]"
Let's grab lunch the zoo today?,"[1, 1, 1, 1, 0]"
Do you want to go ice skating the zoo on Wednesday?,"[1, 1, 1, 1, 0]"
Would you want to do something train station on Monday?,"[1, 1, 1, 1, 0]"
Let's do something the train station on Monday?,"[1, 1, 1, 1, 0]"
Let's go ice skating school on Friday?,"[1, 1, 1, 1, 0]"
Let's bake the train station on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to see a play the train station on Friday?,"[1, 1, 1, 1, 0]"
Do you want to go surfing Daan Park on Wednesday?,"[1, 1, 1, 1, 0]"
Let's see a game the theme park on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to catch up the train station on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to see a play your place on Friday?,"[1, 1, 1, 1, 0]"
Let's hang out a coffee shop on Wednesday?,"[1, 1, 1, 1, 0]"
No.  have plans already. go to a party,"[0, 1, 0, 0, 1]"
Would you want to go rafting the mall on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to do something your place on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to go surfing the mall?,"[1, 1, 0, 1, 0]"
Let's see a game the mall on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to go swimming your place on Monday?,"[1, 1, 1, 1, 0]"
Would you want to go swimming your place tomorrow?,"[1, 1, 1, 1, 0]"
Let's go surfing your place on Friday?,"[1, 1, 1, 1, 0]"
Let's grab coffee the mall on Saturday?,"[1, 1, 1, 1, 0]"
Let's go bowling a coffee shop tomorrow?,"[1, 1, 1, 1, 0]"
Do you want to do something the theme park on Thursday?,"[1, 1, 1, 1, 0]"
Let's see a play Daan Park on Saturday?,"[1, 1, 1, 1, 0]"
Do you want to see a movie school today?,"[1, 1, 1, 1, 0]"
Would you want to see a movie the zoo on Monday?,"[1, 1, 1, 1, 0]"
Do you want to watch a movie your place on Tuesday?,"[1, 1, 1, 1, 0]"
Let's go bowling on Saturday?,"[1, 1, 1, 0, 0]"
Would you want to go surfing your place tomorrow?,"[1, 1, 1, 1, 0]"
Let's grab coffee school on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to go swimming a coffee shop on Friday?,"[1, 1, 1, 1, 0]"
Let's go to a party my place on Saturday?,"[1, 1, 1, 1, 0]"
Let's go rafting the Italian restaurant on Friday?,"[1, 1, 1, 1, 0]"
Let's see a game a club on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to go ice skating the Italian restaurant on Monday?,"[1, 1, 1, 1, 0]"
Let's grab lunch the Japanese place today?,"[1, 1, 1, 1, 0]"
Would you want to grab lunch the Japanese place today?,"[1, 1, 1, 1, 0]"
Would you want to go surfing a bar on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to grab coffee a club on Wednesday?,"[1, 1, 1, 1, 0]"
Let's go bowling the train station on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to do something your place on Tuesday?,"[1, 1, 1, 1, 0]"
Let's see a game the Japanese place on Saturday?,"[1, 1, 1, 1, 0]"
Let's go swimming Xinyi tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to grab coffee a club on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to go somewhere the zoo on Thursday?,"[1, 1, 1, 1, 0]"
Let's hang out the Italian restaurant on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to grab coffee school on Saturday?,"[1, 1, 1, 1, 0]"
Do you want to go to a party Xinyi on Sunday?,"[1, 1, 1, 1, 0]"
Let's do something the mall on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to grab coffee the Italian restaurant on Monday?,"[1, 1, 1, 1, 0]"
Would you want to go ice skating my place on Sunday?,"[1, 1, 1, 1, 0]"
Let's go rafting your place on Friday?,"[1, 1, 1, 1, 0]"
Would you want to go ice skating the zoo on Tuesday?,"[1, 1, 1, 1, 0]"
Let's go somewhere the Italian restaurant on Wednesday?,"[1, 1, 1, 1, 0]"
Do you want to do something the zoo on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to hang out school on Thursday?,"[1, 1, 1, 1, 0]"
Would you want to go bowling the mall tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to watch a movie Xinyi today?,"[1, 1, 1, 1, 0]"
Do you want to go bowling Daan Park on Sunday?,"[1, 1, 1, 1, 0]"
Would you want to go swimming a bar on Thursday?,"[1, 1, 1, 1, 0]"
Let's go swimming your place on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to hang out the train station on Sunday?,"[1, 1, 1, 1, 0]"
Let's see a concert the Italian restaurant on Wednesday?,"[1, 1, 1, 1, 0]"
Let's hang out the theme park on Thursday?,"[1, 1, 1, 1, 0]"
Would you want to go rafting a bar on Saturday?,"[1, 1, 1, 1, 0]"
Let's bake the theme park on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to grab coffee a coffee shop on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to do something the Japanese place on Tuesday?,"[1, 1, 1, 1, 0]"
Let's catch up a bar tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to go ice skating school on Tuesday?,"[1, 1, 1, 1, 0]"
Let's see a concert a club on Saturday?,"[1, 1, 1, 1, 0]"
Do you want to go to a party the zoo on Tuesday?,"[1, 1, 1, 1, 0]"
Do you want to go swimming train station on Wednesday?,"[1, 1, 1, 1, 0]"
Do you want to go ice skating the mall today?,"[1, 1, 1, 1, 0]"
Would you want to go swimming the theme park today?,"[1, 1, 1, 1, 0]"
Would you want to go somewhere my place tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to go bowling the Italian restaurant on Thursday?,"[1, 1, 1, 1, 0]"
Let's go to a party my place on Friday?,"[1, 1, 1, 1, 0]"
Would you want to see a concert train station on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to bake the theme park today?,"[1, 1, 1, 1, 0]"
Would you want to hang out my place on Saturday?,"[1, 1, 1, 1, 0]"
Would you want to grab lunch the theme park on Friday?,"[1, 1, 1, 1, 0]"
Would you want to grab coffee your place on Friday?,"[1, 1, 1, 1, 0]"
Let's see a movie Daan Park on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to grab coffee your place?,"[1, 1, 0, 1, 0]"
Do you want to go rafting the train station on Monday?,"[1, 1, 1, 1, 0]"
Let's go to a party the Italian restaurant on Wednesday?,"[1, 1, 1, 1, 0]"
Let's go somewhere the train station on Tuesday?,"[1, 1, 1, 1, 0]"
Would you want to go somewhere Xinyi on Sunday?,"[1, 1, 1, 1, 0]"
Do you want to see a game a club on Tuesday?,"[1, 1, 1, 1, 0]"
Let's watch a movie a bar on Thursday?,"[1, 1, 1, 1, 0]"
Do you want to watch a movie a bar on Tuesday?,"[1, 1, 1, 1, 0]"
Let's grab lunch the mall on Thursday?,"[1, 1, 1, 1, 0]"
Would you want to catch up my place on Friday?,"[1, 1, 1, 1, 0]"
Do you want to go to a party the Japanese place tomorrow?,"[1, 1, 1, 1, 0]"
Would you want to go surfing Xinyi today?,"[1, 1, 1, 1, 0]"
Would you want to see a movie on Thursday?,"[1, 1, 1, 0, 0]"
Let's grab coffee the Italian restaurant on Wednesday?,"[1, 1, 1, 1, 0]"
Let's see a play Daan Park tomorrow?,"[1, 1, 1, 1, 0]"
